Genetic Tic Tac Toe Experiment
Experiment Time: 27/06/2016 14:05:09
Experiment Parameters:,
Board Size:,10,
Required Streak:,5,
Population Size:,100,
Max Generations:,50,
Select Maximal Index Method:,Random,
Initial Individual Tree Depth:,3,
Maximum Individual Tree Depth:,7,
Crossover Probability:,0.8,
Mutation Probability:,0.2,
,
Function Set:,
If >=,Plus,
Terminal Set:,
RowStreak,ColumnStreak,DiagMainStreak,DiagSecStreak,WinOrBlock,
,
Generation,Worst Individual Name,Worst Individual Fitness,Best Individual Name,Best Individual Fitness,Average Fitness,Best Individual Tree,
11,Marzsszzi,0.0,Marzzzzz,2.4,0.5829999999999997,([F: Plus](T: WinOrBlock e)(F: If >=(F: Plus(T: WinOrBlock e)(T: DiagSecStreak f))(T: ColumnStreak e)(T: DiagMainStreak e)(T: ColumnStreak e))),
12,Marzszzss,0.0,Jarzzzss,3.0,0.728,([F: Plus](T: RowStreak f)(F: If >=(T: WinOrBlock e)(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak e))(T: RowStreak f))(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak e))(F: Plus(T: WinOrBlock e)(T: RowStreak e)))(F: Plus(T: WinOrBlock e)(T: DiagSecStreak f)))),
13,Madszzssr,0.0,Jarzzzss,2.3,0.6219999999999999,([F: Plus](T: RowStreak f)(F: If >=(T: WinOrBlock e)(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak e))(T: RowStreak f))(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak e))(F: Plus(T: WinOrBlock e)(T: RowStreak e)))(F: Plus(T: WinOrBlock e)(T: DiagSecStreak f)))),
14,Madsszzsz,0.0,Madszzzs,3.0,0.725,([F: Plus](F: If >=(F: Plus(T: WinOrBlock e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak e)(F: If >=(T: DiagMainStreak e)(T: RowStreak e)(T: DiagSecStreak f)(T: DiagSecStreak e)))(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f)(T: DiagSecStreak e))(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagMainStreak f)(T: RowStreak e)(T: WinOrBlock e)(T: ColumnStreak e)))(F: If >=(T: WinOrBlock e)(T: WinOrBlock e)(T: DiagSecStreak f)(T: ColumnStreak e)))(F: Plus(F: Plus(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak e))(F: Plus(T: WinOrBlock e)(T: RowStreak e)))(T: RowStreak f))(T: RowStreak e))),
15,Jarzsssaz,0.0,Jarzssszs,3.0,0.6220000000000002,([F: Plus](T: RowStreak f)(F: If >=(T: WinOrBlock e)(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak e))(T: RowStreak f))(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak f))(F: Plus(T: ColumnStreak f)(T: RowStreak e)))(F: Plus(T: WinOrBlock e)(T: DiagSecStreak f)))),
16,Madssszss,0.0,Madsszzz,3.0,0.754,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(T: RowStreak f)(T: DiagMainStreak f)(T: ColumnStreak f)(T: DiagMainStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(F: Plus(T: DiagMainStreak e)(T: RowStreak e)))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(F: If >=(T: WinOrBlock e)(T: WinOrBlock e)(T: RowStreak f)(T: ColumnStreak e)))(F: Plus(F: If >=(T: WinOrBlock e)(T: WinOrBlock e)(T: WinOrBlock e)(T: WinOrBlock f))(T: RowStreak e))),
17,Madsszsss,0.0,Madssssss,3.0,0.8390000000000003,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: RowStreak f)(T: DiagMainStreak f)(T: ColumnStreak f)(T: DiagMainStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(F: Plus(T: DiagMainStreak e)(T: RowStreak e)))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(F: If >=(T: WinOrBlock e)(T: WinOrBlock e)(T: RowStreak f)(T: ColumnStreak e)))(F: Plus(F: If >=(T: WinOrBlock e)(T: WinOrBlock e)(T: WinOrBlock e)(F: Plus(T: DiagSecStreak e)(T: RowStreak f)))(T: RowStreak e))),
18,Madsszsss,0.0,Madssssss,3.0,0.9520000000000003,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(T: RowStreak f)(T: DiagMainStreak f)(T: ColumnStreak f)(T: DiagMainStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: WinOrBlock f)))(F: Plus(T: DiagMainStreak e)(T: RowStreak e)))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(F: If >=(T: WinOrBlock e)(T: WinOrBlock e)(T: RowStreak f)(T: WinOrBlock e)))(F: Plus(F: If >=(T: WinOrBlock e)(T: WinOrBlock e)(T: WinOrBlock e)(T: WinOrBlock f))(T: RowStreak e))),
19,Madsszsss,0.0,Madssszz,2.7,0.7910000000000005,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(F: If >=(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: RowStreak f)(T: DiagMainStreak f)(T: ColumnStreak f)(T: WinOrBlock e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(F: Plus(T: DiagMainStreak e)(T: RowStreak e)))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(F: If >=(T: WinOrBlock e)(T: WinOrBlock e)(T: RowStreak f)(T: ColumnStreak e)))(F: Plus(F: If >=(T: WinOrBlock e)(T: WinOrBlock e)(T: WinOrBlock e)(T: ColumnStreak f))(T: RowStreak e))),
20,Madssszss,0.0,Madssszss,3.0,0.7590000000000005,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: RowStreak f)(T: DiagMainStreak f)(T: ColumnStreak f)(T: DiagMainStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: ColumnStreak e))(T: DiagSecStreak e))(F: Plus(T: DiagMainStreak e)(T: RowStreak e)))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: WinOrBlock f))(T: DiagSecStreak e))(F: If >=(T: WinOrBlock e)(T: WinOrBlock e)(T: RowStreak f)(T: ColumnStreak e)))(F: Plus(F: If >=(T: WinOrBlock e)(T: WinOrBlock e)(T: WinOrBlock e)(F: Plus(T: DiagSecStreak e)(T: RowStreak f)))(T: RowStreak e))),
21,Madsssssz,0.0,Madssssss,2.7,0.79,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: ColumnStreak f)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: DiagMainStreak f)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: RowStreak f)(T: WinOrBlock e)))(F: Plus(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: WinOrBlock e)(T: WinOrBlock f))(T: RowStreak e))),
22,Madsssszs,0.0,Madsssszs,2.3,0.7390000000000001,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(T: RowStreak e)(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(T: DiagSecStreak e))(F: Plus(F: If >=(T: WinOrBlock e)(T: RowStreak f)(T: WinOrBlock e)(T: WinOrBlock f))(T: RowStreak e))),
23,Madssssss,0.0,Madssssss,3.0,0.9600000000000002,([F: Plus](F: If >=(F: Plus(F: If >=(T: ColumnStreak e)(T: RowStreak f)(F: If >=(T: ColumnStreak e)(T: ColumnStreak e)(T: DiagSecStreak e)(F: Plus(T: DiagMainStreak f)(T: DiagMainStreak e)))(T: DiagSecStreak e))(F: Plus(T: WinOrBlock f)(T: RowStreak f)))(F: If >=(F: Plus(T: RowStreak e)(F: If >=(F: If >=(T: ColumnStreak f)(T: RowStreak f)(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: DiagMainStreak e)(T: ColumnStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagSecStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak f)(T: RowStreak e))))(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f)(T: DiagSecStreak e))(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagMainStreak f)(T: RowStreak e)(T: WinOrBlock e)(T: ColumnStreak e)))(F: If >=(T: WinOrBlock e)(T: WinOrBlock e)(F: Plus(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(T: RowStreak e))(T: ColumnStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak e))),
24,Madssssss,0.0,Madssssss,4.0,0.9840000000000003,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(T: DiagSecStreak e)(F: If >=(F: If >=(T: DiagSecStreak f)(T: DiagSecStreak e)(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagMainStreak f))(F: Plus(T: RowStreak f)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(T: DiagMainStreak e)(T: ColumnStreak f)(T: RowStreak f)))(F: If >=(T: WinOrBlock e)(F: Plus(T: RowStreak e)(T: RowStreak f))(T: RowStreak f)(T: ColumnStreak e)))(F: Plus(F: If >=(T: WinOrBlock e)(T: WinOrBlock e)(T: WinOrBlock e)(F: Plus(T: DiagSecStreak e)(T: RowStreak f)))(T: RowStreak e))),
25,Madssssss,0.0,Madssssss,3.3,0.9430000000000001,([F: Plus](F: If >=(F: Plus(F: If >=(T: ColumnStreak e)(T: RowStreak f)(F: If >=(T: ColumnStreak e)(T: ColumnStreak e)(T: DiagSecStreak e)(F: Plus(T: DiagMainStreak f)(T: DiagMainStreak e)))(T: DiagSecStreak e))(F: Plus(T: WinOrBlock f)(T: RowStreak f)))(F: If >=(F: Plus(T: RowStreak e)(F: If >=(F: If >=(T: ColumnStreak f)(T: RowStreak f)(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: DiagMainStreak e)(T: ColumnStreak f))(F: Plus(T: ColumnStreak e)(T: RowStreak f))(F: Plus(T: DiagMainStreak f)(T: RowStreak e))))(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f)(T: DiagSecStreak e))(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagMainStreak f)(T: RowStreak e)(T: WinOrBlock e)(T: ColumnStreak e)))(F: If >=(T: WinOrBlock e)(T: WinOrBlock e)(F: Plus(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(T: RowStreak e))(T: ColumnStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: WinOrBlock e))),
26,Madssssss,0.0,Madssssss,2.0,0.7480000000000006,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(F: If >=(F: Plus(T: RowStreak f)(T: RowStreak f))(F: If >=(T: RowStreak f)(T: DiagMainStreak f)(T: ColumnStreak f)(T: DiagMainStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(T: ColumnStreak f))(T: ColumnStreak f)(F: If >=(T: DiagSecStreak f)(T: DiagSecStreak f)(T: DiagSecStreak f)(T: DiagSecStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(T: DiagSecStreak e))(F: Plus(F: If >=(T: WinOrBlock e)(T: RowStreak f)(T: WinOrBlock e)(F: Plus(T: DiagSecStreak e)(T: RowStreak f)))(T: RowStreak e))),
27,Madssssss,0.0,Madssssss,4.0,1.008,([F: Plus](F: If >=(F: If >=(F: If >=(T: RowStreak e)(T: WinOrBlock e)(T: ColumnStreak f)(T: DiagSecStreak f))(F: Plus(T: DiagMainStreak f)(T: RowStreak f))(F: If >=(T: DiagSecStreak f)(T: ColumnStreak f)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak f)(T: DiagSecStreak f)(T: DiagSecStreak f)(T: DiagSecStreak e)))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak f)(T: ColumnStreak f))(F: If >=(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(T: WinOrBlock e))(F: Plus(T: ColumnStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagMainStreak f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: DiagMainStreak f)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: RowStreak f)(T: WinOrBlock e)))(F: Plus(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: WinOrBlock e)(T: WinOrBlock f))(T: RowStreak e))),
28,Madssssss,0.0,Madssssss,3.3,1.0020000000000002,([F: Plus](F: If >=(F: If >=(F: If >=(T: RowStreak e)(T: WinOrBlock e)(T: ColumnStreak f)(T: DiagSecStreak f))(F: Plus(T: DiagMainStreak f)(T: RowStreak f))(F: If >=(T: DiagSecStreak f)(T: ColumnStreak f)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak f)(T: DiagSecStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak f)(T: ColumnStreak f))(F: If >=(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: ColumnStreak f)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(T: ColumnStreak f)(T: RowStreak f))(F: Plus(F: If >=(T: ColumnStreak e)(T: DiagMainStreak f)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak e)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: RowStreak f)(T: WinOrBlock e)))(F: Plus(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: WinOrBlock e)(T: WinOrBlock f))(T: RowStreak e))),
29,Madssssss,0.0,Madssssss,3.0,0.9089999999999996,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: DiagSecStreak f)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: WinOrBlock e)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: ColumnStreak f)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagMainStreak f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: WinOrBlock e)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: RowStreak f)(T: WinOrBlock e)))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagSecStreak e)(F: If >=(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(T: DiagSecStreak e)))(T: RowStreak e))),
30,Madssssss,0.0,Madssssss,3.3,1.0829999999999997,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(F: If >=(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: RowStreak f)(T: ColumnStreak f)(T: ColumnStreak f)(T: DiagMainStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: WinOrBlock e))(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(F: Plus(F: Plus(T: ColumnStreak e)(T: RowStreak f))(T: DiagSecStreak e)))(T: DiagSecStreak e))(T: DiagSecStreak e))(F: Plus(F: If >=(T: WinOrBlock e)(T: RowStreak f)(T: WinOrBlock e)(T: WinOrBlock f))(T: RowStreak e))),
31,Madssssss,0.0,Madssssss,3.3,0.9659999999999994,([F: Plus](F: If >=(T: RowStreak f)(F: If >=(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak e))(F: If >=(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: RowStreak f)(T: DiagMainStreak f)(T: ColumnStreak f)(T: DiagMainStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: WinOrBlock e))(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(F: Plus(F: Plus(T: ColumnStreak e)(T: RowStreak f))(T: DiagSecStreak e)))(T: DiagSecStreak e))(T: DiagSecStreak e))(F: Plus(F: If >=(T: WinOrBlock e)(T: RowStreak f)(T: WinOrBlock e)(T: WinOrBlock f))(T: RowStreak e))),
32,Madssssss,0.0,Madssssss,4.3,0.9789999999999995,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: DiagSecStreak f)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: WinOrBlock e)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: ColumnStreak f)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: WinOrBlock e)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: RowStreak f)(T: WinOrBlock e)))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagSecStreak e)(F: If >=(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(T: DiagSecStreak e)))(T: RowStreak e))),
