Genetic Tic Tac Toe Experiment
Experiment Time: 23/06/2016 19:29:29
Experiment Parameters:,
Board Size:,10,
Required Streak:,5,
Population Size:,100,
Max Generations:,50,
Select Maximal Index Method:,Random,
Initial Individual Tree Depth:,3,
Maximum Individual Tree Depth:,6,
Crossover Probability:,0.8,
Mutation Probability:,0.2,
,
Function Set:,
If >=,Plus,
Terminal Set:,
RowStreak,ColumnStreak,DiagMainStreak,DiagSecStreak,WinOrBlock,
,
Generation,Worst Individual Name,Worst Individual Fitness,Best Individual Name,Best Individual Fitness,Average Fitness,Best Individual Tree,
28,Azurssssss,0.0,Azurssssss,4.0,0.6499999999999996,([F: Plus](T: DiagMainStreak f)(F: If >=(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak e))(T: ColumnStreak f)(F: Plus(F: If >=(F: Plus(T: RowStreak f)(T: WinOrBlock e))(T: DiagSecStreak f)(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: ColumnStreak f))(T: DiagSecStreak e))(T: ColumnStreak f))),
29,Azurssssss,0.0,Azurssssss,2.3,0.5179999999999993,([F: Plus](F: Plus(T: ColumnStreak e)(T: RowStreak f))(F: If >=(F: If >=(T: RowStreak f)(F: Plus(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak f)(T: ColumnStreak e)(T: ColumnStreak e)))(T: RowStreak f)(T: RowStreak f))(T: RowStreak f)(T: ColumnStreak f)(T: RowStreak f))),
30,Azurssssss,0.0,Azurssssss,2.3,0.4789999999999992,([F: Plus](F: Plus(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: RowStreak f))(T: RowStreak f))(F: Plus(F: If >=(F: Plus(T: RowStreak f)(T: WinOrBlock e))(T: DiagSecStreak f)(F: Plus(F: Plus(T: DiagMainStreak f)(T: RowStreak e))(F: Plus(T: DiagMainStreak f)(T: WinOrBlock e)))(T: ColumnStreak f))(T: DiagSecStreak e))),
31,Azurssssss,0.0,Azurssssrs,2.3,0.43399999999999894,([F: Plus](F: Plus(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: RowStreak f))(T: RowStreak f))(F: Plus(F: If >=(F: Plus(T: RowStreak f)(T: WinOrBlock e))(T: DiagSecStreak f)(F: Plus(T: ColumnStreak f)(T: RowStreak f))(F: Plus(T: ColumnStreak f)(T: RowStreak f)))(T: DiagSecStreak e))),
32,Azurssssss,0.0,Azurssssss,2.3,0.48699999999999855,([F: Plus](T: ColumnStreak f)(F: Plus(F: If >=(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: WinOrBlock e))(T: DiagSecStreak f)(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: ColumnStreak f))(T: DiagSecStreak e))),
33,Azurssssss,0.0,Azurssssss,3.0,0.651999999999999,([F: Plus](F: Plus(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: RowStreak f))(T: WinOrBlock e))(F: Plus(F: If >=(F: Plus(T: RowStreak f)(T: WinOrBlock e))(T: DiagSecStreak f)(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: WinOrBlock e))(T: ColumnStreak f))(T: DiagSecStreak e))),
34,Azurssssss,0.0,Azurssssss,2.3,0.5359999999999989,([F: Plus](F: Plus(F: Plus(T: DiagSecStreak f)(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: WinOrBlock e)))(T: RowStreak f))(F: If >=(F: If >=(T: DiagMainStreak e)(F: Plus(F: Plus(T: DiagSecStreak f)(T: DiagSecStreak e))(T: RowStreak f))(T: ColumnStreak f)(T: ColumnStreak e))(T: ColumnStreak f)(F: Plus(F: If >=(F: Plus(T: RowStreak f)(T: WinOrBlock e))(T: DiagSecStreak f)(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: ColumnStreak e))(T: DiagSecStreak e))(T: ColumnStreak f))),
35,Azurssssss,0.0,Azurssssss,4.0,0.6679999999999988,([F: Plus](F: Plus(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: RowStreak f))(T: RowStreak f))(F: Plus(F: If >=(F: Plus(T: RowStreak f)(T: WinOrBlock e))(T: DiagSecStreak f)(F: If >=(F: Plus(T: RowStreak f)(T: WinOrBlock e))(F: Plus(T: ColumnStreak e)(T: DiagSecStreak e))(F: Plus(T: DiagSecStreak e)(T: WinOrBlock e))(T: ColumnStreak f))(T: ColumnStreak f))(T: DiagSecStreak e))),
36,Azurssssss,0.0,Azurssssss,2.3,0.5719999999999993,([F: Plus](F: Plus(F: Plus(T: DiagSecStreak f)(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: WinOrBlock e)))(T: RowStreak f))(F: If >=(F: If >=(T: DiagMainStreak e)(F: Plus(F: Plus(T: DiagSecStreak f)(T: DiagSecStreak e))(T: RowStreak f))(T: ColumnStreak f)(T: ColumnStreak e))(T: ColumnStreak f)(F: Plus(F: If >=(F: Plus(T: RowStreak f)(T: WinOrBlock e))(T: DiagMainStreak e)(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: ColumnStreak e))(T: DiagSecStreak e))(T: ColumnStreak f))),
37,Azurssssss,0.0,Azurssssss,3.0,0.6559999999999991,([F: Plus](F: Plus(F: Plus(T: DiagSecStreak f)(F: Plus(T: RowStreak f)(T: WinOrBlock e)))(T: RowStreak f))(F: If >=(F: If >=(T: DiagMainStreak e)(F: Plus(F: Plus(T: DiagSecStreak f)(T: DiagSecStreak e))(T: RowStreak f))(T: ColumnStreak f)(T: ColumnStreak e))(T: ColumnStreak f)(F: Plus(F: If >=(F: Plus(T: RowStreak f)(T: WinOrBlock e))(T: DiagMainStreak e)(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: ColumnStreak e))(T: DiagSecStreak e))(T: ColumnStreak f))),
38,Azurssssss,0.0,Azurssssss,3.0,0.7329999999999994,([F: Plus](T: RowStreak f)(F: Plus(F: If >=(F: Plus(T: RowStreak f)(T: WinOrBlock e))(T: DiagSecStreak f)(F: If >=(F: Plus(T: RowStreak f)(T: WinOrBlock e))(T: ColumnStreak f)(F: Plus(T: DiagSecStreak e)(T: WinOrBlock e))(T: ColumnStreak f))(T: ColumnStreak f))(T: DiagSecStreak e))),
39,Azurssssss,0.0,Azurssssss,4.0,0.8839999999999992,([F: Plus](T: RowStreak f)(F: Plus(F: If >=(F: Plus(T: RowStreak f)(T: WinOrBlock e))(T: DiagSecStreak f)(F: If >=(F: Plus(T: RowStreak f)(T: WinOrBlock e))(T: ColumnStreak f)(F: Plus(T: DiagSecStreak e)(T: WinOrBlock f))(T: ColumnStreak f))(T: ColumnStreak f))(T: DiagSecStreak e))),
40,Azurssssss,0.0,Azurssssss,2.3,0.6319999999999992,([F: Plus](T: RowStreak f)(F: Plus(F: If >=(F: Plus(T: RowStreak f)(T: WinOrBlock e))(T: DiagSecStreak f)(T: RowStreak f)(T: ColumnStreak f))(T: DiagSecStreak e))),
41,Azurssssss,0.0,Azurssssss,4.3,0.6629999999999993,([F: Plus](F: Plus(F: Plus(T: DiagSecStreak f)(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: WinOrBlock e)))(F: Plus(T: ColumnStreak f)(T: RowStreak f)))(F: If >=(F: If >=(T: DiagMainStreak e)(F: Plus(F: Plus(T: DiagSecStreak f)(T: DiagSecStreak e))(T: RowStreak f))(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: WinOrBlock e))(T: ColumnStreak e))(T: ColumnStreak f)(F: Plus(F: If >=(F: Plus(T: RowStreak f)(T: WinOrBlock e))(T: DiagMainStreak e)(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: ColumnStreak e))(T: DiagSecStreak e))(T: ColumnStreak f))),
42,Azurssssss,0.0,Azurssssss,2.7,0.5369999999999994,([F: Plus](F: Plus(F: Plus(T: DiagSecStreak f)(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: WinOrBlock e)))(T: ColumnStreak e))(F: If >=(F: If >=(T: DiagMainStreak e)(F: Plus(T: WinOrBlock e)(T: RowStreak f))(T: ColumnStreak f)(T: ColumnStreak e))(T: ColumnStreak f)(F: Plus(F: If >=(F: Plus(T: RowStreak e)(T: DiagSecStreak e))(T: DiagMainStreak e)(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: RowStreak f))(T: ColumnStreak e))(T: ColumnStreak f))),
43,Azurssssss,0.0,Azurssssss,3.0,0.6909999999999996,([F: Plus](F: Plus(F: Plus(T: DiagSecStreak f)(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: WinOrBlock e)))(T: ColumnStreak e))(F: If >=(F: If >=(T: DiagMainStreak e)(F: Plus(T: WinOrBlock e)(T: RowStreak f))(T: ColumnStreak f)(T: ColumnStreak e))(T: ColumnStreak f)(F: Plus(F: If >=(F: Plus(T: RowStreak f)(T: ColumnStreak f))(T: DiagMainStreak e)(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: ColumnStreak e))(T: DiagMainStreak e))(T: ColumnStreak f))),
44,Azurssssss,0.0,Azurssssss,3.0,0.6029999999999996,([F: Plus](F: Plus(F: Plus(T: DiagSecStreak f)(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: WinOrBlock e)))(T: ColumnStreak e))(F: If >=(T: DiagMainStreak e)(T: ColumnStreak f)(F: Plus(F: If >=(F: Plus(T: RowStreak f)(T: ColumnStreak f))(T: DiagMainStreak e)(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: ColumnStreak e))(T: DiagMainStreak e))(T: ColumnStreak f))),
45,Azurssssss,0.0,Azurssssss,4.3,0.7329999999999999,([F: Plus](F: Plus(F: Plus(F: Plus(T: ColumnStreak f)(T: WinOrBlock e))(T: RowStreak f))(T: RowStreak f))(F: Plus(F: Plus(F: Plus(F: If >=(T: WinOrBlock e)(T: RowStreak f)(T: WinOrBlock f)(T: ColumnStreak f))(T: DiagSecStreak e))(T: RowStreak f))(T: RowStreak f))),
46,Azurssssss,0.0,Azurssssss,4.3,0.8189999999999995,([F: Plus](F: Plus(F: Plus(F: Plus(T: RowStreak f)(T: RowStreak f))(T: WinOrBlock e))(T: RowStreak f))(F: Plus(T: DiagSecStreak f)(F: Plus(T: DiagMainStreak e)(T: WinOrBlock f)))),
47,Azurssssss,0.0,Azurssssss,3.3,0.832999999999999,([F: Plus](F: Plus(F: Plus(F: Plus(T: RowStreak f)(T: RowStreak f))(T: WinOrBlock e))(T: RowStreak f))(F: Plus(T: DiagSecStreak f)(F: Plus(T: DiagMainStreak e)(T: WinOrBlock f)))),
48,Azurssssss,0.0,Azurssssss,4.6,0.8579999999999981,([F: Plus](F: Plus(F: Plus(F: Plus(T: RowStreak f)(T: RowStreak f))(T: WinOrBlock e))(T: RowStreak f))(F: Plus(T: DiagSecStreak f)(F: Plus(T: DiagMainStreak e)(T: WinOrBlock f)))),
49,Azurssssss,0.0,Azurssssss,3.0,0.8719999999999986,([F: Plus](F: Plus(F: Plus(F: Plus(F: Plus(T: WinOrBlock e)(T: RowStreak f))(T: RowStreak f))(F: Plus(F: Plus(T: ColumnStreak f)(T: RowStreak f))(T: WinOrBlock e)))(T: ColumnStreak e))(F: Plus(F: If >=(T: WinOrBlock e)(T: DiagSecStreak f)(T: DiagSecStreak f)(T: ColumnStreak f))(F: If >=(T: ColumnStreak e)(F: Plus(F: Plus(T: DiagSecStreak f)(T: DiagSecStreak e))(T: RowStreak f))(T: ColumnStreak f)(F: Plus(F: Plus(T: RowStreak f)(T: DiagMainStreak e))(T: ColumnStreak e))))),
50,Azurssssss,0.0,Azurssssss,4.0,0.921999999999999,([F: Plus](F: Plus(F: Plus(F: Plus(T: ColumnStreak f)(T: WinOrBlock e))(T: RowStreak f))(T: ColumnStreak f))(F: Plus(F: Plus(F: Plus(F: If >=(T: WinOrBlock e)(T: RowStreak f)(T: WinOrBlock f)(T: RowStreak e))(T: DiagSecStreak e))(T: RowStreak f))(T: WinOrBlock e))),
