Genetic Tic Tac Toe Experiment
Experiment Time: 27/06/2016 14:17:48
Experiment Parameters:,
Board Size:,3,
Required Streak:,3,
Population Size:,100,
Max Generations:,50,
Select Maximal Index Method:,Random,
Initial Individual Tree Depth:,3,
Maximum Individual Tree Depth:,6,
Crossover Probability:,0.8,
Mutation Probability:,0.2,
,
Function Set:,
If >=,Plus,
Terminal Set:,
RowStreak,ColumnStreak,DiagMainStreak,DiagSecStreak,WinOrBlock,
,
Generation,Worst Individual Name,Worst Individual Fitness,Best Individual Name,Best Individual Fitness,Average Fitness,Best Individual Tree,
11,Brezooooku,30.1,Brezooooooo,133.5,107.37999999999997,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: WinOrBlock f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak e)(T: RowStreak e)(T: WinOrBlock e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
12,Brezooooooo,31.799999999999997,Brezooooooo,129.39999999999998,106.93999999999993,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak e)(T: RowStreak e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
13,Brezooooooo,16.9,Brezooooooo,123.4,105.27000000000002,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: DiagMainStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak e)(T: RowStreak e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(F: If >=(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
14,Brezooooooo,31.099999999999998,Brezooooooo,121.0,108.09000000000006,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: WinOrBlock f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak e)(T: WinOrBlock e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
15,Brezooooooo,31.099999999999998,Brezooooooo,128.4,110.35999999999984,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: WinOrBlock f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak e)(T: WinOrBlock e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
16,Brezooooooo,9.7,Brezooooooo,119.9,105.76000000000009,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(T: DiagMainStreak e)(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak e)(T: RowStreak e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak e)(F: If >=(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
17,Brezooooooo,30.4,Brezooooooo,117.3,104.28999999999998,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: RowStreak e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
18,Brezooooooo,30.4,Brezooooooo,115.0,106.05999999999996,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(F: If >=(T: RowStreak f)(T: DiagSecStreak f)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: RowStreak e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
19,Brezooooooo,33.2,Brezooooooo,114.1,101.60999999999987,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: DiagMainStreak e))(T: DiagMainStreak e)(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak e)(T: RowStreak e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(F: If >=(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
20,Brezooooooo,13.7,Brezooooooo,120.19999999999999,102.99999999999993,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e))(T: DiagMainStreak e)(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak e)(T: RowStreak e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(F: If >=(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(T: WinOrBlock e)(T: DiagSecStreak e))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
21,Brezooooooo,32.5,Brezooooooo,109.39999999999999,99.85999999999986,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
22,Brezooooooo,35.2,Brezooooooo,117.19999999999999,105.03,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(F: If >=(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
23,Brezooooooo,29.4,Brezooooooo,111.8,103.52000000000007,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak f)(T: DiagSecStreak e)(T: DiagMainStreak e))(T: DiagMainStreak e)(T: DiagMainStreak e)(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(T: RowStreak f)(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
24,Brezooooooo,23.4,Brezooooooo,113.69999999999999,105.34000000000003,([F: Plus](F: Plus(F: If >=(T: DiagSecStreak e)(T: WinOrBlock f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(F: If >=(T: ColumnStreak f)(T: DiagSecStreak e)(T: RowStreak e)(T: WinOrBlock e))(T: RowStreak f))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: RowStreak f))))(T: WinOrBlock f))(F: If >=(F: If >=(T: RowStreak f)(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: RowStreak e)(T: DiagMainStreak f))(T: RowStreak f))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
25,Brezooooooo,30.4,Brezooooooo,109.1,102.70000000000014,([F: Plus](F: Plus(F: If >=(T: DiagSecStreak e)(T: WinOrBlock f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(F: If >=(T: ColumnStreak f)(T: DiagSecStreak e)(T: RowStreak e)(T: WinOrBlock e))(T: RowStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: RowStreak f))))(T: WinOrBlock f))(F: If >=(F: If >=(T: RowStreak f)(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: RowStreak e)(T: DiagMainStreak f))(T: RowStreak f))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
26,Brezooooooo,5.8,Brezooooooo,119.99999999999999,104.78000000000006,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak f)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
27,Brezooooooo,31.099999999999998,Brezooooooo,120.1,103.77000000000005,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e))(T: DiagSecStreak e)))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
28,Brezooooooo,31.799999999999997,Brezooooooo,115.49999999999999,101.50000000000006,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e))(T: DiagSecStreak e)))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
29,Brezooooooo,32.5,Brezooooooo,116.0,103.25000000000014,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(F: If >=(T: ColumnStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(T: DiagMainStreak f)(T: WinOrBlock e)(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e))(T: RowStreak f)))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
30,Brezooooooo,19.299999999999997,Brezooooooo,116.89999999999999,108.02999999999992,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagMainStreak f)(T: RowStreak f))(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e))(T: DiagSecStreak e)))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
31,Brezooooooo,33.9,Brezooooooo,110.5,102.61,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: ColumnStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e))(T: DiagSecStreak e)))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
32,Brezooooooo,31.099999999999998,Brezooooooo,111.69999999999999,104.49999999999989,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e))(T: DiagSecStreak e)))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
33,Brezooooooo,41.6,Brezooooooo,112.29999999999998,105.47000000000008,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: ColumnStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e))(T: DiagSecStreak e)))(T: DiagMainStreak e)(T: WinOrBlock e)(F: Plus(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak f)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagMainStreak f)(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f)))),
34,Brezooooooo,3.9,Brezooooooo,111.29999999999998,101.78,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: ColumnStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(F: Plus(T: RowStreak f)(T: DiagMainStreak e))(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e))(T: DiagSecStreak e)))(T: DiagMainStreak e)(T: WinOrBlock e)(F: Plus(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak f)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagMainStreak f)(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f)))),
