Genetic Tic Tac Toe Experiment
Experiment Time: 23/06/2016 11:42:41
Expirement Parameters:,
Board Size:,10,
Required Streak:,5,
Population Size:,100,
Max Generations:,50,
Select Maximal Index Method:,First,
Initial Individual Tree Depth:,3,
Maximum Individual Tree Depth:,7,
Crossover Probability:,0.8,
Mutation Probability:,0.2,
,
Function Set:,
If >=,Plus,
Terminal Set:,
CountNeightbors,RowStreak,ColumnStreak,DiagMainStreak,DiagSecStreak,WinOrBlock,
,
Generation,Worst Individual Name,Worst Individual Fitness,Best Individual Name,Best Individual Fitness,Average Fitness,Best Individual Tree,
33,Bremaaaaaa,0.0,Bremaaaaaa,4.6,2.930999999999999,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
34,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.404000000000001,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
35,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.201000000000002,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
36,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.157000000000001,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
37,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.132000000000001,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
38,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.207000000000001,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
39,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.1830000000000016,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
40,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.4470000000000023,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
41,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.3140000000000014,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
42,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.5220000000000016,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
43,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.4470000000000023,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
44,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.2450000000000006,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
45,Bremaaaaaa,0.0,Bremaaaaaa,4.6,2.979999999999998,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
46,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.042999999999999,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
47,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.387000000000002,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
48,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.3240000000000016,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
49,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.352000000000001,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
50,Bremaaaaaa,0.0,Bremaaaaaa,4.6,3.451000000000001,([F: If >=](F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: CountNeightbors e))(F: Plus(T: ColumnStreak e)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(F: Plus(T: RowStreak e)(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: CountNeightbors e)(T: RowStreak f))))(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak f))(F: If >=(T: CountNeightbors e)(T: WinOrBlock f)(F: If >=(T: CountNeightbors e)(T: RowStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e))(T: DiagSecStreak e))))(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak e))(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))),
