Genetic Tic Tac Toe Experiment
Experiment Time: 27/06/2016 11:27:44
Experiment Parameters:,
Board Size:,10,
Required Streak:,5,
Population Size:,100,
Max Generations:,50,
Select Maximal Index Method:,Random,
Initial Individual Tree Depth:,3,
Maximum Individual Tree Depth:,6,
Crossover Probability:,0.8,
Mutation Probability:,0.2,
,
Function Set:,
If >=,Plus,
Terminal Set:,
RowStreak,ColumnStreak,DiagMainStreak,DiagSecStreak,WinOrBlock,
,
Generation,Worst Individual Name,Worst Individual Fitness,Best Individual Name,Best Individual Fitness,Average Fitness,Best Individual Tree,
15,Reimaaiale,0.0,Reimaaaala,3.0,0.8119999999999992,([F: Plus](F: If >=(T: RowStreak e)(T: ColumnStreak f)(T: WinOrBlock e)(T: ColumnStreak e))(F: Plus(F: Plus(T: WinOrBlock e)(F: Plus(F: Plus(T: WinOrBlock e)(T: RowStreak e))(T: RowStreak f)))(F: If >=(T: ColumnStreak e)(T: DiagMainStreak f)(T: DiagSecStreak f)(T: WinOrBlock f)))),
16,Reimaaaaai,0.0,Reimaaaaaa,4.0,0.6579999999999997,([F: Plus](T: DiagSecStreak f)(F: Plus(F: Plus(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(T: RowStreak f)(T: DiagSecStreak e)))(T: WinOrBlock f))),
17,Reimaaaaaa,0.0,Reimaaaaaa,3.0,0.8079999999999984,([F: Plus](T: DiagSecStreak f)(F: Plus(F: Plus(F: Plus(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(T: RowStreak f)(T: DiagSecStreak e)))(T: WinOrBlock f))(T: WinOrBlock f))),
18,Reimaaaaaa,0.0,Reimaaaaal,4.3,0.9419999999999988,([F: Plus](F: If >=(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak f)(T: DiagSecStreak f))(F: Plus(F: Plus(F: Plus(T: DiagSecStreak e)(T: ColumnStreak f))(T: WinOrBlock e))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
19,Reimaaaaaa,0.0,Reimaaaaaa,3.3,0.8289999999999985,([F: Plus](T: DiagSecStreak f)(F: Plus(F: Plus(F: Plus(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(T: RowStreak f)(T: ColumnStreak e)))(T: WinOrBlock f))(T: WinOrBlock f))),
20,Reimaaaaaa,0.0,Reimaaaaaa,3.3,0.9139999999999983,([F: Plus](T: DiagSecStreak f)(F: Plus(F: Plus(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: Plus(T: WinOrBlock e)(T: ColumnStreak f)))(T: WinOrBlock f))(T: WinOrBlock f))),
21,Reimaaaaaa,0.0,Reimaaaaaa,3.3,0.7269999999999996,([F: Plus](T: DiagSecStreak f)(F: Plus(F: Plus(F: Plus(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(T: RowStreak f))(T: RowStreak e))(T: WinOrBlock f))),
22,Reimaaaaaa,0.0,Reimaaaaaa,4.6,0.8999999999999985,([F: Plus](F: Plus(T: WinOrBlock e)(T: ColumnStreak f))(F: Plus(F: Plus(F: Plus(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(T: RowStreak f)(T: ColumnStreak e)))(T: DiagSecStreak f))(T: WinOrBlock f))),
23,Reimaaaaaa,0.0,Reimaaaaaa,3.3,0.7769999999999989,([F: Plus](F: Plus(T: WinOrBlock e)(T: ColumnStreak f))(F: Plus(F: Plus(F: Plus(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(T: RowStreak f)(T: ColumnStreak e)))(T: DiagSecStreak f))(T: WinOrBlock f))),
24,Reimaaaaaa,0.0,Reimaaaaaa,3.0,0.8319999999999985,([F: Plus](F: If >=(F: Plus(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(T: RowStreak f))(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(F: Plus(F: Plus(T: WinOrBlock e)(F: Plus(T: ColumnStreak e)(T: DiagSecStreak e)))(F: If >=(F: Plus(T: WinOrBlock f)(T: WinOrBlock f))(T: WinOrBlock e)(T: DiagSecStreak f)(F: If >=(T: RowStreak f)(T: RowStreak f)(T: RowStreak f)(T: ColumnStreak f))))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
25,Reimaaaaaa,0.0,Reimaaaaaa,5.3,1.0009999999999983,([F: Plus](F: Plus(T: RowStreak f)(F: If >=(T: RowStreak f)(T: RowStreak e)(T: DiagSecStreak f)(T: DiagMainStreak e)))(F: Plus(F: Plus(F: Plus(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: If >=(T: RowStreak f)(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f)))(T: DiagSecStreak f))(T: WinOrBlock f))),
26,Reimaaaaaa,0.0,Reimaaaaaa,4.0,0.8249999999999986,([F: Plus](F: If >=(T: RowStreak e)(T: DiagSecStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: RowStreak e)(T: DiagSecStreak f)(T: ColumnStreak e)(T: ColumnStreak e)))(F: If >=(F: Plus(T: DiagSecStreak e)(T: DiagMainStreak f))(T: WinOrBlock e)(T: DiagSecStreak f)(F: If >=(T: DiagSecStreak f)(T: RowStreak f)(T: RowStreak f)(T: DiagMainStreak f))))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
27,Reimaaaaaa,0.0,Reimaaaaaa,4.0,0.9229999999999988,([F: Plus](F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: WinOrBlock e)(T: RowStreak f))(F: Plus(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: RowStreak e)(T: DiagSecStreak f)(T: RowStreak e)(T: ColumnStreak e)))(F: Plus(F: Plus(T: DiagSecStreak f)(T: DiagMainStreak f))(F: Plus(T: WinOrBlock e)(T: ColumnStreak e))))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
28,Reimaaaaaa,0.0,Reimaaaaaa,4.3,0.9729999999999989,([F: Plus](F: Plus(T: RowStreak f)(F: If >=(T: WinOrBlock e)(T: RowStreak e)(T: DiagSecStreak f)(T: DiagMainStreak e)))(F: Plus(F: Plus(F: Plus(F: Plus(T: WinOrBlock e)(T: DiagSecStreak f))(F: If >=(T: RowStreak f)(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f)))(T: DiagSecStreak f))(T: WinOrBlock f))),
29,Reimaaaaaa,0.0,Reimaaaaaa,4.0,0.9789999999999986,([F: Plus](F: If >=(T: RowStreak e)(F: Plus(F: Plus(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(T: WinOrBlock f))(T: DiagSecStreak f))(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(F: Plus(F: Plus(T: WinOrBlock e)(F: Plus(T: ColumnStreak e)(T: DiagSecStreak e)))(F: If >=(F: Plus(T: WinOrBlock f)(T: WinOrBlock e))(T: WinOrBlock e)(T: DiagSecStreak f)(F: If >=(T: WinOrBlock f)(T: RowStreak f)(T: RowStreak f)(T: DiagSecStreak f))))(F: Plus(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak f)(T: DiagSecStreak f)(T: DiagMainStreak f))(T: WinOrBlock f)))),
30,Reimaaaaaa,0.0,Reimaaaaaa,3.3,1.053999999999999,([F: Plus](F: If >=(F: Plus(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(T: RowStreak f))(T: DiagMainStreak f)(T: WinOrBlock e)(F: Plus(T: WinOrBlock e)(T: DiagMainStreak f)))(F: Plus(F: Plus(F: Plus(T: WinOrBlock e)(F: Plus(T: ColumnStreak e)(T: DiagSecStreak e)))(F: If >=(F: Plus(T: WinOrBlock f)(T: WinOrBlock f))(T: RowStreak f)(T: DiagSecStreak f)(F: If >=(T: RowStreak f)(T: RowStreak f)(T: RowStreak f)(T: ColumnStreak f))))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
31,Reimaaaaaa,0.0,Reimaaaaaa,3.0,1.0209999999999988,([F: Plus](F: If >=(F: Plus(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(T: RowStreak f))(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(F: Plus(F: Plus(T: WinOrBlock e)(F: Plus(T: ColumnStreak e)(T: DiagSecStreak e)))(F: If >=(F: Plus(T: WinOrBlock f)(T: WinOrBlock f))(T: RowStreak f)(T: DiagSecStreak f)(F: If >=(T: RowStreak f)(T: ColumnStreak e)(T: RowStreak f)(T: ColumnStreak f))))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
32,Reimaaaaaa,0.0,Reimaaaaaa,3.0,0.9649999999999993,([F: Plus](F: If >=(T: RowStreak e)(T: RowStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(F: Plus(F: Plus(T: WinOrBlock e)(F: Plus(T: ColumnStreak e)(T: DiagSecStreak e)))(F: If >=(F: Plus(T: WinOrBlock f)(T: WinOrBlock e))(T: WinOrBlock e)(T: DiagSecStreak f)(F: If >=(T: WinOrBlock f)(T: RowStreak f)(T: RowStreak f)(T: DiagSecStreak e))))(F: Plus(F: Plus(T: RowStreak f)(F: If >=(T: WinOrBlock e)(T: RowStreak e)(T: DiagSecStreak f)(T: DiagMainStreak e)))(T: WinOrBlock f)))),
33,Reimaaaaaa,0.0,Reimaaaaaa,3.0,1.0139999999999993,([F: Plus](F: If >=(F: Plus(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(T: RowStreak f))(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(F: Plus(T: DiagSecStreak f)(T: DiagMainStreak e))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
34,Reimaaaaaa,0.0,Reimaaaaaa,3.7,1.0059999999999996,([F: Plus](F: If >=(T: RowStreak e)(T: DiagSecStreak f)(T: WinOrBlock e)(T: RowStreak f))(F: Plus(F: Plus(F: Plus(F: Plus(T: DiagMainStreak f)(T: DiagMainStreak e))(T: DiagMainStreak f))(F: Plus(F: Plus(T: ColumnStreak e)(T: DiagMainStreak f))(F: Plus(T: DiagMainStreak e)(T: ColumnStreak e))))(F: Plus(T: RowStreak e)(T: WinOrBlock f)))),
35,Reimaaaaaa,0.0,Reimaaaaaa,4.6,1.0799999999999996,([F: Plus](F: If >=(T: RowStreak e)(T: DiagSecStreak f)(T: RowStreak f)(T: RowStreak f))(F: Plus(F: Plus(F: Plus(F: Plus(T: DiagMainStreak f)(T: DiagMainStreak e))(T: DiagMainStreak f))(F: Plus(F: Plus(T: DiagSecStreak f)(T: WinOrBlock e))(F: Plus(T: DiagMainStreak e)(T: ColumnStreak e))))(F: Plus(T: RowStreak e)(T: WinOrBlock f)))),
36,Reimaaaaaa,0.0,Reimaaaaaa,3.3,0.8759999999999997,([F: Plus](F: If >=(F: Plus(F: If >=(F: Plus(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(T: WinOrBlock f)(T: ColumnStreak e))(T: WinOrBlock e)(T: DiagMainStreak f))(T: RowStreak f))(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(F: Plus(T: DiagSecStreak f)(F: If >=(F: Plus(T: WinOrBlock f)(T: RowStreak e))(T: WinOrBlock f)(F: Plus(T: ColumnStreak e)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(T: RowStreak f)(T: RowStreak f)(T: ColumnStreak f))))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
37,Reimaaaaaa,0.0,Reimaaaaaa,3.3,1.0599999999999996,([F: Plus](F: If >=(T: RowStreak e)(T: DiagSecStreak f)(T: RowStreak f)(T: RowStreak f))(F: Plus(F: Plus(F: Plus(F: Plus(T: DiagMainStreak f)(T: DiagMainStreak e))(T: DiagMainStreak f))(F: Plus(F: Plus(T: DiagSecStreak f)(T: WinOrBlock e))(F: Plus(T: DiagSecStreak f)(T: ColumnStreak e))))(F: Plus(T: RowStreak e)(T: WinOrBlock f)))),
38,Reimaaaaaa,0.0,Reimaaaaaa,3.3,1.0019999999999991,([F: Plus](F: If >=(F: Plus(T: ColumnStreak f)(T: DiagMainStreak e))(T: DiagMainStreak f)(F: Plus(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(T: WinOrBlock e)(T: DiagMainStreak f)))(F: Plus(F: Plus(F: Plus(T: WinOrBlock e)(F: Plus(T: ColumnStreak e)(T: DiagSecStreak e)))(F: If >=(F: Plus(T: WinOrBlock f)(T: WinOrBlock f))(T: RowStreak f)(T: DiagSecStreak f)(F: If >=(T: RowStreak f)(T: RowStreak f)(T: RowStreak f)(T: ColumnStreak f))))(F: Plus(T: RowStreak f)(F: Plus(T: RowStreak f)(T: WinOrBlock f))))),
39,Reimaaaaaa,0.0,Reimaaaaaa,4.6,1.050999999999999,([F: Plus](F: If >=(F: Plus(F: If >=(F: Plus(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(T: DiagSecStreak f)(T: ColumnStreak e))(T: WinOrBlock e)(T: DiagMainStreak f))(T: RowStreak f))(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(F: Plus(T: DiagSecStreak f)(F: If >=(F: Plus(T: WinOrBlock f)(T: RowStreak e))(T: WinOrBlock f)(F: Plus(T: ColumnStreak e)(T: DiagMainStreak e))(T: DiagMainStreak f)))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
40,Reimaaaaaa,0.0,Reimaaaaaa,4.3,1.0719999999999992,([F: Plus](F: If >=(F: Plus(F: If >=(F: Plus(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(T: DiagSecStreak f)(T: ColumnStreak e))(T: WinOrBlock e)(T: DiagMainStreak f))(T: RowStreak f))(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(F: Plus(T: DiagSecStreak f)(F: If >=(F: Plus(T: WinOrBlock f)(T: RowStreak e))(T: WinOrBlock f)(F: Plus(T: ColumnStreak e)(T: DiagMainStreak e))(T: DiagMainStreak f)))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
41,Reimaaaaaa,0.0,Reimaaaaaa,4.6,1.111999999999999,([F: Plus](F: If >=(T: RowStreak e)(F: Plus(F: Plus(F: If >=(T: DiagMainStreak e)(T: RowStreak f)(T: WinOrBlock e)(T: WinOrBlock e))(T: WinOrBlock f))(T: DiagSecStreak f))(T: RowStreak f)(T: RowStreak f))(F: Plus(F: Plus(F: Plus(F: Plus(T: DiagMainStreak f)(T: DiagMainStreak e))(T: DiagMainStreak f))(F: Plus(F: Plus(T: DiagSecStreak f)(T: WinOrBlock e))(F: Plus(T: DiagSecStreak f)(T: ColumnStreak e))))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
42,Reimaaaaaa,0.0,Reimaaaaaa,3.3,0.9549999999999988,([F: Plus](F: If >=(T: RowStreak e)(F: Plus(F: Plus(F: If >=(T: DiagMainStreak e)(T: RowStreak f)(T: WinOrBlock e)(T: WinOrBlock e))(T: WinOrBlock f))(T: DiagSecStreak f))(T: RowStreak f)(T: RowStreak f))(F: Plus(F: Plus(F: Plus(F: Plus(T: DiagMainStreak f)(T: DiagMainStreak e))(T: DiagMainStreak f))(F: Plus(F: Plus(T: DiagSecStreak f)(T: WinOrBlock e))(F: Plus(T: DiagSecStreak f)(T: ColumnStreak e))))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
43,Reimaaaaaa,0.0,Reimaaaaaa,5.0,1.1299999999999986,([F: Plus](F: If >=(T: RowStreak e)(F: Plus(F: Plus(F: If >=(T: DiagMainStreak e)(T: RowStreak f)(T: WinOrBlock e)(T: WinOrBlock e))(T: WinOrBlock f))(T: DiagSecStreak f))(T: RowStreak f)(T: RowStreak f))(F: Plus(F: Plus(F: Plus(F: Plus(T: DiagMainStreak f)(T: DiagMainStreak e))(T: DiagMainStreak f))(F: Plus(F: Plus(T: DiagSecStreak f)(T: WinOrBlock e))(F: Plus(T: DiagSecStreak f)(T: ColumnStreak e))))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
44,Reimaaaaaa,0.0,Reimaaaaaa,4.6,1.1479999999999988,([F: Plus](F: If >=(T: RowStreak e)(F: Plus(F: Plus(F: If >=(T: DiagMainStreak e)(T: RowStreak f)(T: WinOrBlock e)(T: WinOrBlock e))(F: If >=(T: DiagMainStreak e)(T: RowStreak f)(T: DiagMainStreak f)(T: WinOrBlock e)))(T: DiagSecStreak f))(T: RowStreak f)(T: RowStreak f))(F: Plus(F: Plus(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: Plus(F: Plus(T: DiagSecStreak f)(T: WinOrBlock e))(F: Plus(T: DiagSecStreak f)(T: ColumnStreak e))))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
45,Reimaaaaaa,0.0,Reimaaaaaa,3.3,1.059999999999998,([F: Plus](F: If >=(T: RowStreak e)(F: Plus(F: Plus(F: If >=(T: RowStreak e)(T: RowStreak f)(T: WinOrBlock e)(T: WinOrBlock e))(T: WinOrBlock f))(T: DiagSecStreak f))(T: RowStreak f)(T: RowStreak f))(F: Plus(F: Plus(F: Plus(F: Plus(T: DiagSecStreak f)(T: DiagMainStreak e))(T: DiagMainStreak f))(F: Plus(F: Plus(T: DiagSecStreak f)(T: WinOrBlock e))(F: If >=(T: ColumnStreak f)(T: WinOrBlock e)(T: WinOrBlock f)(T: DiagSecStreak f))))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
46,Reimaaaaaa,0.0,Reimaaaaaa,4.6,1.0899999999999983,([F: Plus](F: If >=(T: RowStreak e)(F: Plus(F: Plus(F: If >=(T: RowStreak e)(T: RowStreak f)(T: WinOrBlock e)(T: WinOrBlock e))(T: WinOrBlock f))(T: DiagSecStreak f))(T: RowStreak f)(T: RowStreak f))(F: Plus(F: Plus(F: Plus(F: Plus(T: DiagSecStreak f)(T: DiagMainStreak e))(T: DiagMainStreak f))(F: Plus(F: Plus(T: DiagSecStreak f)(T: WinOrBlock e))(F: If >=(T: ColumnStreak f)(T: WinOrBlock e)(T: WinOrBlock f)(T: DiagSecStreak f))))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
47,Reimaaaaaa,0.0,Reimaaaaaa,4.7,1.3390000000000015,([F: Plus](F: If >=(T: RowStreak e)(F: Plus(F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak f)(T: DiagSecStreak f)(T: DiagMainStreak e))(T: WinOrBlock f))(T: DiagSecStreak f))(F: Plus(T: DiagSecStreak f)(T: DiagMainStreak e))(T: RowStreak f))(F: Plus(F: Plus(F: Plus(F: Plus(T: DiagSecStreak f)(T: DiagMainStreak e))(T: DiagMainStreak f))(F: Plus(F: Plus(T: DiagSecStreak f)(T: WinOrBlock e))(F: If >=(T: ColumnStreak f)(T: WinOrBlock e)(T: WinOrBlock f)(T: DiagSecStreak f))))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
48,Reimaaaaaa,0.0,Reimaaaaaa,3.3,1.1989999999999987,([F: Plus](F: If >=(T: RowStreak e)(F: Plus(F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak f)(T: DiagSecStreak f)(T: DiagMainStreak e))(T: WinOrBlock f))(T: DiagSecStreak f))(F: Plus(T: DiagSecStreak f)(T: DiagMainStreak e))(T: RowStreak f))(F: Plus(F: Plus(F: Plus(F: Plus(T: DiagSecStreak f)(T: DiagMainStreak e))(T: DiagMainStreak f))(F: Plus(F: Plus(T: DiagSecStreak f)(T: WinOrBlock e))(F: If >=(T: ColumnStreak f)(T: WinOrBlock e)(T: WinOrBlock f)(T: DiagSecStreak f))))(F: Plus(T: RowStreak f)(T: WinOrBlock f)))),
49,Reimaaaaaa,0.0,Reimaaaaaa,4.3,1.0179999999999978,([F: Plus](T: DiagMainStreak f)(F: Plus(F: Plus(F: Plus(F: Plus(T: WinOrBlock f)(T: DiagMainStreak e))(T: WinOrBlock e))(F: Plus(F: Plus(T: WinOrBlock f)(T: DiagMainStreak f))(F: Plus(T: WinOrBlock f)(T: RowStreak f))))(F: Plus(T: DiagSecStreak f)(T: WinOrBlock f)))),
50,Reimaaaaaa,0.0,Reimaaaaaa,3.3,1.0409999999999977,([F: Plus](T: DiagMainStreak f)(F: Plus(F: Plus(T: DiagMainStreak f)(F: Plus(F: Plus(T: WinOrBlock f)(T: DiagMainStreak f))(F: Plus(T: WinOrBlock f)(T: RowStreak f))))(F: Plus(F: Plus(T: WinOrBlock f)(T: DiagSecStreak f))(F: Plus(T: WinOrBlock f)(T: WinOrBlock e))))),
